"Country","Period","X416","X2809","X915","X1541","X940","X944","X1026","X2013","x","y"
"New Caledonia","2004",NA,4536000,NA,NA,NA,NA,NA,NA,-29.3832621049113,-29.019973633644
"New Caledonia","2005",NA,1868000,NA,NA,NA,NA,NA,NA,-30.3763493970556,-28.0036468142374
"New Caledonia","2006",NA,9810000,NA,NA,NA,NA,NA,NA,-33.9319383507513,-26.0867861530315
"New Caledonia","2007",NA,30698000,NA,NA,NA,NA,NA,NA,-34.1905869910383,-25.6056464530538
"New Caledonia","2008",NA,11860000,NA,NA,NA,NA,NA,NA,-30.4204611501446,-28.3036984737973
"New Caledonia","2009",NA,2274000,NA,NA,NA,NA,NA,NA,-33.6101612027703,-25.1422937446104
"New Caledonia","2010",NA,3181000,NA,NA,NA,NA,NA,NA,-30.4212520985549,-29.3193325500215
"New Caledonia","2011",NA,5458000,NA,NA,NA,NA,NA,NA,-31.97771067073,-27.4524267791781
"New Caledonia","2012",NA,NA,NA,NA,NA,NA,NA,NA,-37.0849610922935,-27.8449604728811
"New Caledonia","2013",NA,NA,NA,NA,NA,NA,NA,NA,-31.3745964038114,-30.7123306824481
"New Caledonia","2014",NA,NA,NA,NA,NA,NA,NA,NA,-30.5175044235549,-32.5890137325047
"New Caledonia","2015",NA,NA,NA,NA,NA,NA,NA,NA,-32.6674191006209,-30.928721461455
"New Zealand","2001",NA,NA,19087560689.77,0.48,3.44,13882.86,17132931525.2,1.1,-0.0547937315751229,-15.48273540731
"New Zealand","2002",NA,NA,21885258021.59,4.28,4.87,16874.31,19861008428.21,NA,0.951731481167857,-17.5033138447563
"New Zealand","2003",NA,283955202,26333821912.79,-3.81,4.64,21913.71,24776474899.23,1.15,0.0244692905601116,-17.4356623665104
"New Zealand","2004",NA,393721751,30697142857.14,2.23,3.81,25420.23,30399327731.09,NA,0.958019730241371,-17.0909922563367
"New Zealand","2005",NA,357678412,32448778427.09,1.66,3.4,27750.9,34111103288.04,1.12,-0.156372744947749,-18.2777554607277
"New Zealand","2006",NA,357314900,33025095648.79,2.61,2.93,26670.86,33455677323.13,NA,12.3318726897291,-40.6428377708747
"New Zealand","2007",NA,382896209,40159476739.91,3.16,2.86,32509.73,39993385757.33,1.16,24.0064845202528,-35.0844883404188
"New Zealand","2008",NA,625558522,42706825050.96,1.94,-1.31,31287.61,43041400154.64,NA,27.4526843446673,-16.6793486772264
"New Zealand","2009",NA,582441253,34875382597.29,-0.04,-0.54,28200.94,32056967955.53,1.26,27.1568265588101,-18.1071354559617
"New Zealand","2010",88.84,480744157,44357256088.77,0.2,1.37,33692.17,40993659028.68,NA,16.0189714172844,-33.4386229800304
"New Zealand","2011",89.08,523758616,51152630747.35,0.81,2.69,38426.7,48544793806.29,1.25,13.3915725702071,-32.2030367620221
"New Zealand","2012",89.09,323733740,50851357988.15,2.12,2.74,40066.56,49624735571.29,NA,16.6517868504874,-33.4284508521516
"New Zealand","2013",89.53,NA,54943055508.38,-0.05,1.58,42928.1,51929297948.55,NA,14.7702086232334,-33.1277213790557
"New Zealand","2014",89.39,NA,55981141075.54,1.62,3.17,44380.43,54567551312.45,NA,16.7641100913203,-33.5092189276384
"New Zealand","2015",86.75,NA,NA,-0.38,3.39,37807.97,NA,NA,14.6497453565813,-30.9565120822669
"Northern Mariana Islands","2004",NA,NA,NA,NA,NA,NA,NA,NA,-34.4628900525907,-34.2466487237854
"Northern Mariana Islands","2005",NA,NA,NA,NA,NA,NA,NA,NA,-35.8016257516079,-32.3893230387103
"Northern Mariana Islands","2006",NA,NA,NA,NA,NA,NA,NA,NA,-37.2522453464517,-33.1132663059186
"Northern Mariana Islands","2007",NA,NA,NA,NA,NA,NA,NA,NA,-33.2351334946806,-34.4484233403227
"Northern Mariana Islands","2008",NA,NA,NA,NA,NA,NA,NA,NA,-37.2747208730518,-30.000475666479
"Northern Mariana Islands","2009",NA,NA,NA,NA,NA,NA,NA,NA,-36.0293437878096,-29.1915320551424
"Northern Mariana Islands","2010",NA,NA,NA,NA,NA,NA,NA,NA,-37.2982906875205,-28.4506759646481
"Northern Mariana Islands","2011",NA,NA,NA,NA,NA,NA,NA,NA,-34.8396308621908,-29.9293147111599
"Northern Mariana Islands","2012",NA,NA,NA,NA,NA,NA,NA,NA,-33.8727578125865,-34.0855681739925
"Northern Mariana Islands","2013",NA,NA,NA,NA,NA,NA,NA,NA,-35.3695527146352,-32.9518611221831
"Northern Mariana Islands","2014",NA,NA,NA,NA,NA,NA,NA,NA,-31.5297076102573,-33.3078418024375
"Northern Mariana Islands","2015",NA,NA,NA,NA,NA,NA,NA,NA,-35.193323397597,-31.2389655204479
"Norway","2001",NA,NA,78221915766.76,1.83,2.09,38549.59,49263987899.95,1.56,6.32287598289922,-32.5754877798199
"Norway","2002",NA,NA,78939226934.54,1.54,1.44,43061.15,53255467321.33,1.63,4.56964886495534,-33.9317470435142
"Norway","2003",NA,1481772000,90697014208.64,1.83,0.92,50111.65,61614784893.08,1.68,5.02136230918971,-34.5079328671871
"Norway","2004",NA,1612708473,108690214811.3,1.86,3.96,57570.27,73845982672.68,1.55,-1.8775516615162,-29.0450472304299
"Norway","2005",NA,2583933802,134063639891.35,3.26,2.62,66775.39,84668374078.39,1.48,-2.08102365085805,-30.1165649830178
"Norway","2006",NA,3739866894,154283286295.67,3.44,2.4,74114.7,95765050753.9,1.46,20.4482386982781,-33.6261214588993
"Norway","2007",NA,3854192228,173599638330.18,6.19,2.93,85128.66,119823088865.01,1.56,22.4287824187061,-34.4714032745313
"Norway","2008",NA,4824290064,2.1225e+11,4.45,0.38,96880.51,133926063829.79,1.56,20.3757800057528,-32.8750087097569
"Norway","2009",NA,4550174842,151524418364.26,2.24,-1.62,80017.78,107859834931.54,1.72,20.6411338276083,-32.7216782121508
"Norway","2010",82.38,607528020.6,170637636080.87,5.05,0.6,87646.27,122514311240.53,1.65,19.1443383332911,-31.5446703269743
"Norway","2011",82.51,681921797.64,205923348677.87,2.07,0.97,100575.12,141950005352.75,1.63,18.9566223497153,-31.4888185728435
"Norway","2012",82.53,474140421.14,207022088526,5.43,2.75,101563.7,141133992264.72,1.62,17.9025300306038,-29.7519620145564
"Norway","2013",83.79,NA,204892255319.15,0.25,1,102910.44,149028255319.15,1.66,18.2886310491921,-28.4507709201811
"Norway","2014",83.89,NA,193476117429.25,1.56,2.21,97429.71,147521766728.38,NA,16.9281258784244,-29.4802349438018
"Norway","2015",81.53,NA,143887775136.92,-2.56,1.6,74734.56,122190058902.55,NA,20.8160650635601,-24.429323682437
"Palau","2001",NA,NA,69258800,-0.89,4.32,8245.72,128565400,NA,-18.7014577295449,-18.5712376447376
"Palau","2002",NA,NA,74232900,1.24,6.6,8352.49,129679200,NA,-18.8827090476697,-20.1449362048491
"Palau","2003",NA,NA,62906600,4.26,-6.35,8116.75,115520100,NA,-19.3906306078415,-21.4053637516898
"Palau","2004",NA,NA,70283200,4.19,6.95,8851.3,137998900,NA,-3.41691353485345,0.342548771277332
"Palau","2005",NA,NA,82614200,2.05,1.26,9710.15,138745200,NA,2.14762399568544,-12.4608297059621
"Palau","2006",NA,NA,83691000,17.09,-2.74,9729.16,148925800,NA,3.66084790756301,-14.1067617445039
"Palau","2007",NA,NA,91114200,2.24,-0.05,9742.52,145065900,NA,-2.08547218628479,1.39711918990932
"Palau","2008",NA,NA,99572800,2.39,-5.59,9793.84,160857600,NA,-0.469501449905634,1.38704496443711
"Palau","2009",NA,NA,93270600,1.5,-9.08,9162.41,128247600,NA,-2.53962699215478,2.4073588587296
"Palau","2010",56.73,NA,95664100,1.46,3.29,8978.99,138483600,NA,2.19386432116713,-13.613457051666
"Palau","2011",56.7,NA,114733700,4.17,5.04,9701.06,161388300,NA,1.37090736626331,-13.3496290780684
"Palau","2012",57.15,NA,118001600,10.1,3.2,10319.91,180829800,NA,1.7065496299684,-14.4921309663481
"Palau","2013",56.6,NA,139227700,7.89,-2.44,10932.64,186948400,NA,-1.44257000453988,0.536337701771629
"Palau","2014",61.18,NA,158260900,15.89,4.26,11892.69,219981200,NA,-2.07891076293913,1.58683716417843
"Palau","2015",53.43,NA,179500000,-3.13,9.36,13498.66,2.07e+08,NA,0.329533807502823,2.42866080143071
"Papua New Guinea","2001",NA,NA,2012835676.13,2.05,-0.12,558.88,1609850314.16,NA,-6.07453837693798,-11.9513815866257
